연번,자치구명,설치위치(도로명 주소),세부 위치,설치 장소 유형,수거 쓰레기 종류,lat1,lon1,snapped_geometry,geometry,lat,lng,grid_x,grid_y
4984,강남구,양재대로55길 19,"(개포로)일원1동 주민센터(가락시장, 헬리오시티 방면)버스정류장(23-400)","정류소(버스,택시 등)",일반쓰레기,37.4921064842244,127.087348458413,POINT (963526.3709570724 1943717.920629097),POINT (127.08740104008174 37.491992844982796),37.491992844982796,127.08740104008174,63543,18745
4985,강남구,양재대로55길 19,"(개포로)일원1동 주민센터(가락시장, 헬리오시티 방면)버스정류장(23-400)","정류소(버스,택시 등)",재활용쓰레기,37.4921064842244,127.087348458413,POINT (963526.3709570724 1943717.920629097),POINT (127.08740104008174 37.491992844982796),37.491992844982796,127.08740104008174,63543,18745
4986,강남구,일원로 7,(개포로)대청역3번출구,도로변(횡단보도 포함),일반쓰레기,37.4937134106081,127.080660058176,POINT (962918.6715895967 1943940.56735226),POINT (127.08051553405465 37.493975448559034),37.493975448559034,127.08051553405465,63540,18746
4987,강남구,일원로 7,(개포로)대청역3번출구,도로변(횡단보도 포함),재활용쓰레기,37.4937134106081,127.080660058176,POINT (962918.6715895967 1943940.56735226),POINT (127.08051553405465 37.493975448559034),37.493975448559034,127.08051553405465,63540,18746
4988,강남구,개포로110길 15,대청역6번출구 앞,도로변(횡단보도 포함),일반쓰레기,37.4932437695434,127.079114775367,POINT (962800.6634728143 1943843.9935070074),POINT (127.07918547789563 37.49310023901154),37.49310023901154,127.07918547789563,63539,18746
4989,강남구,개포로110길 15,대청역6번출구 앞,도로변(횡단보도 포함),재활용쓰레기,37.4932437695434,127.079114775367,POINT (962800.6634728143 1943843.9935070074),POINT (127.07918547789563 37.49310023901154),37.49310023901154,127.07918547789563,63539,18746
4990,강남구,개포로 513,양전초등학교 앞 버스정류장(23-357),"정류소(버스,택시 등)",일반쓰레기,37.4902478541395,127.069170862479,POINT (961940.7560761013 1943468.4867966785),POINT (127.06947751972363 37.489680587584125),37.489680587584125,127.06947751972363,63534,18744
4991,강남구,개포로 513,양전초등학교 앞 버스정류장(23-357),"정류소(버스,택시 등)",재활용쓰레기,37.4902478541395,127.069170862479,POINT (961940.7560761013 1943468.4867966785),POINT (127.06947751972363 37.489680587584125),37.489680587584125,127.06947751972363,63534,18744
4992,강남구,개포로 516,개포주공6단지 앞 버스정류장(23-358),"정류소(버스,택시 등)",일반쓰레기,37.4891406792843,127.070871480537,POINT (962055.0888275837 1943428.2655667772),POINT (127.07077288187796 37.48932276218796),37.48932276218796,127.07077288187796,63535,18744
4993,강남구,개포로 516,개포주공6단지 앞 버스정류장(23-358),"정류소(버스,택시 등)",재활용쓰레기,37.4891406792843,127.070871480537,POINT (962055.0888275837 1943428.2655667772),POINT (127.07077288187796 37.48932276218796),37.48932276218796,127.07077288187796,63535,18744
4994,강남구,개포로 509,개포동근린공원 앞 버스정류장(23-355),"정류소(버스,택시 등)",일반쓰레기,37.4897071308148,127.068290986744,POINT (961841.830513201 1943441.4272256142),POINT (127.06835991581929 37.4894326050448),37.4894326050448,127.06835991581929,63534,18744
4995,강남구,개포로 509,개포동근린공원 앞 버스정류장(23-355),"정류소(버스,택시 등)",재활용쓰레기,37.4897071308148,127.068290986744,POINT (961841.830513201 1943441.4272256142),POINT (127.06835991581929 37.4894326050448),37.4894326050448,127.06835991581929,63534,18744
4996,강남구,삼성로 40,(개포로)청송빌딩 앞,도로변(횡단보도 포함),일반쓰레기,37.4889060050767,127.066625033215,POINT (961662.828520223 1943373.840560835),POINT (127.0663386440648 37.4888160026744),37.4888160026744,127.0663386440648,63533,18744
4997,강남구,삼성로 40,(개포로)청송빌딩 앞,도로변(횡단보도 포함),재활용쓰레기,37.4889060050767,127.066625033215,POINT (961662.828520223 1943373.840560835),POINT (127.0663386440648 37.4888160026744),37.4888160026744,127.0663386440648,63533,18744
4998,강남구,개포동660-4(개포로),개포주공1단지116동 앞,도로변(횡단보도 포함),일반쓰레기,37.4807226485656,127.05835055356,POINT (961001.632455349 1942414.3171384125),POINT (127.05891039471516 37.480139722599304),37.480139722599304,127.05891039471516,63529,18740
4999,강남구,개포동660-4(개포로),개포주공1단지116동 앞,도로변(횡단보도 포함),재활용쓰레기,37.4807226485656,127.05835055356,POINT (961001.632455349 1942414.3171384125),POINT (127.05891039471516 37.480139722599304),37.480139722599304,127.05891039471516,63529,18740
5000,강남구,언주로 101,(개포로)쌍용개포아파트 하나은행 앞,도로변(횡단보도 포함),일반쓰레기,37.4810773394702,127.053277552472,POINT (960529.4583334666 1942532.84109846),POINT (127.05356367823909 37.481187971559436),37.481187971559436,127.05356367823909,63526,18740
5001,강남구,언주로 101,(개포로)쌍용개포아파트 하나은행 앞,도로변(횡단보도 포함),재활용쓰레기,37.4810773394702,127.053277552472,POINT (960529.4583334666 1942532.84109846),POINT (127.05356367823909 37.481187971559436),37.481187971559436,127.05356367823909,63526,18740
5002,강남구,개포로 261,개포동 용바람다리 앞 버스정류장(23-378),"정류소(버스,택시 등)",일반쓰레기,37.4797783863169,127.051167625269,POINT (960326.9565638253 1942363.1537990158),POINT (127.05128246779157 37.479649832373994),37.479649832373994,127.05128246779157,63525,18739
5003,강남구,개포로 261,개포동용바람다리  앞 버스정류장(23-378),"정류소(버스,택시 등)",재활용쓰레기,37.4797783863169,127.051167625269,POINT (960326.9565638253 1942363.1537990158),POINT (127.05128246779157 37.479649832373994),37.479649832373994,127.05128246779157,63525,18739
5004,강남구,개포로 261,개포지구대 앞,도로변(횡단보도 포함),일반쓰레기,37.4797783863169,127.051167625269,POINT (960326.9565638253 1942363.1537990158),POINT (127.05128246779157 37.479649832373994),37.479649832373994,127.05128246779157,63525,18739
5005,강남구,개포로 261,개포지구대 앞,도로변(횡단보도 포함),재활용쓰레기,37.4797783863169,127.051167625269,POINT (960326.9565638253 1942363.1537990158),POINT (127.05128246779157 37.479649832373994),37.479649832373994,127.05128246779157,63525,18739
5006,강남구,개포로 224,준빌딩앞 버스정류장(23-376),"정류소(버스,택시 등)",일반쓰레기,37.4785685929442,127.047295152937,POINT (959996.1572532152 1942247.3820822828),POINT (127.04754739712264 37.47859206552355),37.47859206552355,127.04754739712264,63523,18739
5007,강남구,개포로 224,준빌딩앞 버스정류장(23-376),"정류소(버스,택시 등)",재활용쓰레기,37.4785685929442,127.047295152937,POINT (959996.1572532152 1942247.3820822828),POINT (127.04754739712264 37.47859206552355),37.47859206552355,127.04754739712264,63523,18739
5008,강남구,개포동 1248(개포로),포이근린공원 앞 버스정류장(23-373),"정류소(버스,택시 등)",일반쓰레기,37.4789240646689,127.046783337999,POINT (959928.4012683395 1942284.3190130654),POINT (127.0467790726474 37.478922056491214),37.478922056491214,127.0467790726474,63523,18739
5009,강남구,개포동 1248(개포로),포이근린공원 앞 버스정류장(23-373),"정류소(버스,택시 등)",재활용쓰레기,37.4789240646689,127.046783337999,POINT (959928.4012683395 1942284.3190130654),POINT (127.0467790726474 37.478922056491214),37.478922056491214,127.0467790726474,63523,18739
5010,강남구,개포로 205,양재빌딩앞 버스정류장(23-374),"정류소(버스,택시 등)",일반쓰레기,37.4785453904239,127.045110080411,POINT (959740.1285056061 1942226.2360524172),POINT (127.04465289342912 37.478390343602314),37.478390343602314,127.04465289342912,63522,18739
5011,강남구,개포로 205,양재빌딩앞 버스정류장(23-374),"정류소(버스,택시 등)",재활용쓰레기,37.4785453904239,127.045110080411,POINT (959740.1285056061 1942226.2360524172),POINT (127.04465289342912 37.478390343602314),37.478390343602314,127.04465289342912,63522,18739
5012,강남구,개포로 211,파워엠빌딩 앞,도로변(횡단보도 포함),일반쓰레기,37.4787550143806,127.045918002889,POINT (959850.1755025546 1942274.9384987375),POINT (127.0458948545324 37.47883410900026),37.47883410900026,127.0458948545324,63522,18739
5013,강남구,개포로 211,파워엠빌딩 앞,도로변(횡단보도 포함),재활용쓰레기,37.4787550143806,127.045918002889,POINT (959850.1755025546 1942274.9384987375),POINT (127.0458948545324 37.47883410900026),37.47883410900026,127.0458948545324,63522,18739
5014,강남구,영동대로 101,대모산역2번출구앞 버스정류장(23-360),"정류소(버스,택시 등)",일반쓰레기,37.4915905275033,127.071900307455,POINT (962202.704972266 1943699.9447560967),POINT (127.07242869270821 37.49177757811772),37.49177757811772,127.07242869270821,63536,18745
5015,강남구,영동대로 101,대모산역2번출구앞 버스정류장(23-360),"정류소(버스,택시 등)",재활용쓰레기,37.4915905275033,127.071900307455,POINT (962202.704972266 1943699.9447560967),POINT (127.07242869270821 37.49177757811772),37.49177757811772,127.07242869270821,63536,18745
5016,강남구,개포로 516,(영동대로)대모산역7번출구 앞,도로변(횡단보도 포함),일반쓰레기,37.4891406792843,127.070871480537,POINT (962055.0888275837 1943428.2655667772),POINT (127.07077288187796 37.48932276218796),37.48932276218796,127.07077288187796,63535,18744
5017,강남구,개포로 516,(영동대로)대모산역7번출구 앞,도로변(횡단보도 포함),재활용쓰레기,37.4891406792843,127.070871480537,POINT (962055.0888275837 1943428.2655667772),POINT (127.07077288187796 37.48932276218796),37.48932276218796,127.07077288187796,63535,18744
5018,강남구,개포로 516,(영동대로)개포주공7단지앞 버스정류장(23-361),"정류소(버스,택시 등)",일반쓰레기,37.4891406792843,127.070871480537,POINT (962055.0888275837 1943428.2655667772),POINT (127.07077288187796 37.48932276218796),37.48932276218796,127.07077288187796,63535,18744
5019,강남구,개포로 516,(영동대로)개포주공7단지앞 버스정류장(23-361),"정류소(버스,택시 등)",재활용쓰레기,37.4891406792843,127.070871480537,POINT (962055.0888275837 1943428.2655667772),POINT (127.07077288187796 37.48932276218796),37.48932276218796,127.07077288187796,63535,18744
5020,강남구,영동대로 22,대모산역5번출구 앞,도로변(횡단보도 포함),일반쓰레기,37.4910941147932,127.074163955752,POINT (962361.9102406013 1943607.521193235),POINT (127.07423434072662 37.490951028935946),37.490951028935946,127.07423434072662,63537,18745
5021,강남구,영동대로 22,대모산역5번출구 앞,도로변(횡단보도 포함),재활용쓰레기,37.4910941147932,127.074163955752,POINT (962361.9102406013 1943607.521193235),POINT (127.07423434072662 37.490951028935946),37.490951028935946,127.07423434072662,63537,18745
5022,강남구,개포동 184-2(영동대로),일원동대치1단지앞 버스정류장(23-395),"정류소(버스,택시 등)",일반쓰레기,37.4921783658894,127.072308290268,POINT (962189.2174389407 1943743.1211286022),POINT (127.07227390343026 37.492166192926106),37.492166192926106,127.07227390343026,63536,18746
5023,강남구,개포동 184-2(영동대로),일원동대치1단지앞 버스정류장(23-395),"정류소(버스,택시 등)",재활용쓰레기,37.4921783658894,127.072308290268,POINT (962189.2174389407 1943743.1211286022),POINT (127.07227390343026 37.492166192926106),37.492166192926106,127.07227390343026,63536,18746
5024,강남구,삼성로 151,대치선경2차아파트 버스정류장(23-231),"정류소(버스,택시 등)",일반쓰레기,37.493154981993,127.062999980103,POINT (961353.9965467333 1943884.6341829335),POINT (127.06281846666359 37.49340712420939),37.49340712420939,127.06281846666359,63531,18746
5025,강남구,삼성로 151,대치선경2차아파트 버스정류장(23-231),"정류소(버스,택시 등)",재활용쓰레기,37.493154981993,127.062999980103,POINT (961353.9965467333 1943884.6341829335),POINT (127.06281846666359 37.49340712420939),37.49340712420939,127.06281846666359,63531,18746
5026,강남구,개포로 416,(삼성로)개포동역7번출구앞 버스정류장(23-352),"정류소(버스,택시 등)",일반쓰레기,37.4879759679358,127.065527640082,POINT (961667.947364369 1943312.4256302547),POINT (127.06639974539588 37.48826265629877),37.48826265629877,127.06639974539588,63533,18744
5027,강남구,개포로 416,(삼성로)개포동역7번출구앞 버스정류장(23-352),"정류소(버스,택시 등)",재활용쓰레기,37.4879759679358,127.065527640082,POINT (961667.947364369 1943312.4256302547),POINT (127.06639974539588 37.48826265629877),37.48826265629877,127.06639974539588,63533,18744
5028,강남구,삼성로 29,경기여고앞 버스정류장(23-351),"정류소(버스,택시 등)",일반쓰레기,37.4869545236322,127.06612364407,POINT (961650.7045958105 1943147.0985713743),POINT (127.06621332247231 37.486771776976596),37.486771776976596,127.06621332247231,63533,18743
5029,강남구,삼성로 29,경기여고앞 버스정류장(23-351),"정류소(버스,택시 등)",재활용쓰레기,37.4869545236322,127.06612364407,POINT (961650.7045958105 1943147.0985713743),POINT (127.06621332247231 37.486771776976596),37.486771776976596,127.06621332247231,63533,18743
5030,강남구,삼성로 11,디에이치아너힐즈 앞 버스정류장(23-349),"정류소(버스,택시 등)",일반쓰레기,37.4844402093504,127.067960222798,POINT (961827.4507557808 1942897.222478538),POINT (127.068225490473 37.48452685925853),37.48452685925853,127.068225490473,63534,18742
5031,강남구,삼성로 11,디에이치아너힐즈 앞 버스정류장(23-349),"정류소(버스,택시 등)",재활용쓰레기,37.4844402093504,127.067960222798,POINT (961827.4507557808 1942897.222478538),POINT (127.068225490473 37.48452685925853),37.48452685925853,127.068225490473,63534,18742
5032,강남구,삼성로 14,개포자이프레지던스 앞 버스정류장(23-350),"정류소(버스,택시 등)",일반쓰레기,37.4861548149371,127.068451024326,POINT (961837.164231883 1943104.5105693985),POINT (127.06832460779954 37.486395637929846),37.486395637929846,127.06832460779954,63534,18743
5033,강남구,삼성로 14,개포자이프레지던스 앞 버스정류장(23-350),"정류소(버스,택시 등)",재활용쓰레기,37.4861548149371,127.068451024326,POINT (961837.164231883 1943104.5105693985),POINT (127.06832460779954 37.486395637929846),37.486395637929846,127.06832460779954,63534,18743
5034,강남구,삼성로 150,대치미도1차아파트 앞 버스정류장(23-239),"정류소(버스,택시 등)",일반쓰레기,37.4956953356085,127.068564672209,POINT (961852.7512550579 1944163.1193197682),POINT (127.06844602082283 37.495937971399485),37.495937971399485,127.06844602082283,63534,18747
5035,강남구,삼성로 150,대치미도1차아파트 앞 버스정류장(23-239),"정류소(버스,택시 등)",재활용쓰레기,37.4956953356085,127.068564672209,POINT (961852.7512550579 1944163.1193197682),POINT (127.06844602082283 37.495937971399485),37.495937971399485,127.06844602082283,63534,18747
5036,강남구,삼성로 151,대치선경2차아파트5동 앞,도로변(횡단보도 포함),일반쓰레기,37.493154981993,127.062999980103,POINT (961353.9965467333 1943884.6341829335),POINT (127.06281846666359 37.49340712420939),37.49340712420939,127.06281846666359,63531,18746
5037,강남구,삼성로 151,대치선경2차아파트5동 앞,도로변(횡단보도 포함),재활용쓰레기,37.493154981993,127.062999980103,POINT (961353.9965467333 1943884.6341829335),POINT (127.06281846666359 37.49340712420939),37.49340712420939,127.06281846666359,63531,18746
5038,강남구,삼성로4길 17,개포주공5단지 앞 버스정류장(23-353),"정류소(버스,택시 등)",일반쓰레기,37.4879144140576,127.06903483437,POINT (961894.6490252621 1943288.800597838),POINT (127.0689652809719 37.488059097246854),37.488059097246854,127.0689652809719,63534,18744
5039,강남구,삼성로4길 17,개포주공5단지 앞 버스정류장(23-353),"정류소(버스,택시 등)",재활용쓰레기,37.4879144140576,127.06903483437,POINT (961894.6490252621 1943288.800597838),POINT (127.0689652809719 37.488059097246854),37.488059097246854,127.0689652809719,63534,18744
5042,강남구,언주로30길 57,(선릉로)타워팰리스F동 앞 버스정류장(23-456),"정류소(버스,택시 등)",일반쓰레기,37.4894573055974,127.053964659634,POINT (960525.4547944269 1943424.4608390415),POINT (127.05347056798558 37.48922433912711),37.48922433912711,127.05347056798558,63526,18744
5043,강남구,언주로30길 57,(선릉로)타워팰리스F동 앞 버스정류장(23-456),"정류소(버스,택시 등)",재활용쓰레기,37.4894573055974,127.053964659634,POINT (960525.4547944269 1943424.4608390415),POINT (127.05347056798558 37.48922433912711),37.48922433912711,127.05347056798558,63526,18744
5044,강남구,선릉로 103,구룡중학교앞 버스정류장(23-334),"정류소(버스,택시 등)",일반쓰레기,37.4862129389068,127.056507505045,POINT (960826.8067829374 1943107.3495486116),POINT (127.0568962004937 37.4863789179469),37.4863789179469,127.0568962004937,63528,18743
5045,강남구,선릉로 103,구룡중학교앞 버스정류장(23-334),"정류소(버스,택시 등)",재활용쓰레기,37.4862129389068,127.056507505045,POINT (960826.8067829374 1943107.3495486116),POINT (127.0568962004937 37.4863789179469),37.4863789179469,127.0568962004937,63528,18743
5046,강남구,개포동 647(선릉로),개포주공1단지114동앞 버스정류장(23-335),"정류소(버스,택시 등)",일반쓰레기,37.4826659880923,127.060590721586,POINT (961149.0085508266 1942691.512055697),POINT (127.06056260979696 37.482644410380836),37.482644410380836,127.06056260979696,63530,18741
5047,강남구,개포동 647(선릉로),개포주공1단지114동앞 버스정류장(23-335),"정류소(버스,택시 등)",재활용쓰레기,37.4826659880923,127.060590721586,POINT (961149.0085508266 1942691.512055697),POINT (127.06056260979696 37.482644410380836),37.482644410380836,127.06056260979696,63530,18741
5048,강남구,개포동 647(선릉로),개포주공1단지앞 버스정류장(23-336),"정류소(버스,택시 등)",일반쓰레기,37.4826659880923,127.060590721586,POINT (961149.0085508266 1942691.512055697),POINT (127.06056260979696 37.482644410380836),37.482644410380836,127.06056260979696,63530,18741
5049,강남구,개포동 647(선릉로),개포주공1단지앞 버스정류장(23-336),"정류소(버스,택시 등)",재활용쓰레기,37.4826659880923,127.060590721586,POINT (961149.0085508266 1942691.512055697),POINT (127.06056260979696 37.482644410380836),37.482644410380836,127.06056260979696,63530,18741
5050,강남구,선릉로 8,래미안블레스티지 앞버스정류장(23-345),"정류소(버스,택시 등)",일반쓰레기,37.480057578933,127.064153382762,POINT (961451.3000306393 1942389.9768455585),POINT (127.06399748249285 37.47993921000448),37.47993921000448,127.06399748249285,63531,18739
5051,강남구,선릉로 8,래미안블레스티지 앞버스정류장(23-345),"정류소(버스,택시 등)",재활용쓰레기,37.480057578933,127.064153382762,POINT (961451.3000306393 1942389.9768455585),POINT (127.06399748249285 37.47993921000448),37.47993921000448,127.06399748249285,63531,18739
5052,강남구,선릉로 32,영동농협지소앞 버스정류장(23-344),"정류소(버스,택시 등)",일반쓰레기,37.4826959991289,127.060926657535,POINT (961168.8119220042 1942685.2440747959),POINT (127.0607869272659 37.48258874725728),37.48258874725728,127.0607869272659,63530,18741
5053,강남구,선릉로 32,영동농협지소앞 버스정류장(23-344),"정류소(버스,택시 등)",재활용쓰레기,37.4826959991289,127.060926657535,POINT (961168.8119220042 1942685.2440747959),POINT (127.0607869272659 37.48258874725728),37.48258874725728,127.0607869272659,63530,18741
5054,강남구,개포동 647(선릉로),개포주공1단지160동앞 버스정류장(23-457),"정류소(버스,택시 등)",일반쓰레기,37.4826659880923,127.060590721586,POINT (961149.0085508266 1942691.512055697),POINT (127.06056260979696 37.482644410380836),37.482644410380836,127.06056260979696,63530,18741
5055,강남구,개포동 647(선릉로),개포주공1단지160동앞 버스정류장(23-457),"정류소(버스,택시 등)",재활용쓰레기,37.4826659880923,127.060590721586,POINT (961149.0085508266 1942691.512055697),POINT (127.06056260979696 37.482644410380836),37.482644410380836,127.06056260979696,63530,18741
5056,강남구,개포로 264,(언주로)개포래미안포레스트앞 버스정류장(23-364),"정류소(버스,택시 등)",일반쓰레기,37.4797503513842,127.052228213432,POINT (960421.2251297183 1942359.5577158937),POINT (127.05234884542966 37.479621463680886),37.479621463680886,127.05234884542966,63526,18739
5057,강남구,개포로 264,(언주로)개포래미안포레스트앞 버스정류장(23-364),"정류소(버스,택시 등)",재활용쓰레기,37.4797503513842,127.052228213432,POINT (960421.2251297183 1942359.5577158937),POINT (127.05234884542966 37.479621463680886),37.479621463680886,127.05234884542966,63526,18739
5058,강남구,개포동 659(언주로),개포주공1단지140동앞 버스정류장(23-459),"정류소(버스,택시 등)",일반쓰레기,37.4799609264967,127.054794016995,POINT (960639.1133947985 1942397.3643878559),POINT (127.05481115549142 37.479971542318026),37.479971542318026,127.05481115549142,63527,18739
5059,강남구,개포동 659(언주로),개포주공1단지140동앞 버스정류장(23-459),"정류소(버스,택시 등)",재활용쓰레기,37.4799609264967,127.054794016995,POINT (960639.1133947985 1942397.3643878559),POINT (127.05481115549142 37.479971542318026),37.479971542318026,127.05481115549142,63527,18739
5060,강남구,개포동 659(언주로),개포주공1단지123동앞 버스정류장(23-339),"정류소(버스,택시 등)",일반쓰레기,37.4799609264967,127.054794016995,POINT (960639.1133947985 1942397.3643878559),POINT (127.05481115549142 37.479971542318026),37.479971542318026,127.05481115549142,63527,18739
5061,강남구,개포동 659(언주로),개포주공1단지123동앞 버스정류장(23-339),"정류소(버스,택시 등)",재활용쓰레기,37.4799609264967,127.054794016995,POINT (960639.1133947985 1942397.3643878559),POINT (127.05481115549142 37.479971542318026),37.479971542318026,127.05481115549142,63527,18739
5062,강남구,언주로 110,개포경남아파트상가앞 버스정류장(23-340),"정류소(버스,택시 등)",일반쓰레기,37.4854059409863,127.054710026842,POINT (960622.3452262643 1943015.2673189025),POINT (127.05458844471478 37.48554024623482),37.48554024623482,127.05458844471478,63527,18742
5063,강남구,언주로 110,개포경남아파트상가앞 버스정류장(23-340),"정류소(버스,택시 등)",재활용쓰레기,37.4854059409863,127.054710026842,POINT (960622.3452262643 1943015.2673189025),POINT (127.05458844471478 37.48554024623482),37.48554024623482,127.05458844471478,63527,18742
5064,강남구,언주로 122,우성캐릭터빌앞 버스정류장(23-326),"정류소(버스,택시 등)",일반쓰레기,37.487082477134,127.051017587398,POINT (960281.8820126238 1943176.7681119451),POINT (127.05072876168103 37.486981338168526),37.486981338168526,127.05072876168103,63525,18743
5065,강남구,언주로 122,우성캐릭터빌앞 버스정류장(23-326),"정류소(버스,택시 등)",재활용쓰레기,37.487082477134,127.051017587398,POINT (960281.8820126238 1943176.7681119451),POINT (127.05072876168103 37.486981338168526),37.486981338168526,127.05072876168103,63525,18743
5066,강남구,논현로 38,다우빌딩앞 버스정류장(23-369),"정류소(버스,택시 등)",일반쓰레기,37.4743705084587,127.048432626616,POINT (960085.418141726 1941789.6400035687),POINT (127.04858174710535 37.4744701045017),37.4744701045017,127.04858174710535,63524,18737
5067,강남구,논현로 38,다우빌딩앞 버스정류장(23-369),"정류소(버스,택시 등)",재활용쓰레기,37.4743705084587,127.048432626616,POINT (960085.418141726 1941789.6400035687),POINT (127.04858174710535 37.4744701045017),37.4744701045017,127.04858174710535,63524,18737
5068,강남구,논현로 82,봉명빌딩앞 버스정류장(23-370),"정류소(버스,택시 등)",일반쓰레기,37.4773867854988,127.045337416978,POINT (959812.9186971965 1942122.5779728172),POINT (127.04548180000002 37.4774592),37.4774592,127.04548180000002,63522,18738
5069,강남구,논현로 82,봉명빌딩앞 버스정류장(23-370),"정류소(버스,택시 등)",재활용쓰레기,37.4773867854988,127.045337416978,POINT (959812.9186971965 1942122.5779728172),POINT (127.04548180000002 37.4774592),37.4774592,127.04548180000002,63522,18738
5070,강남구,논현로 142,동현빌딩앞(구벚꽃길),도로변(횡단보도 포함),일반쓰레기,37.482439877931,127.043026972025,POINT (959621.0968864865 1942659.4880593142),POINT (127.0432828937935 37.48229022559542),37.48229022559542,127.0432828937935,63521,18741
5071,강남구,논현로 142,동현빌딩앞(구벚꽃길),도로변(횡단보도 포함),재활용쓰레기,37.482439877931,127.043026972025,POINT (959621.0968864865 1942659.4880593142),POINT (127.0432828937935 37.48229022559542),37.48229022559542,127.0432828937935,63521,18741
5072,강남구,양재천로 199,강남수도사업소(구매봉길),도로변(횡단보도 포함),일반쓰레기,37.483425747644,127.04708045196,POINT (959987.389398387 1942801.4144144768),POINT (127.0474181146902 37.48358540837123),37.48358540837123,127.0474181146902,63523,18741
5073,강남구,양재천로 199,강남수도사업소(구매봉길),도로변(횡단보도 포함),재활용쓰레기,37.483425747644,127.04708045196,POINT (959987.389398387 1942801.4144144768),POINT (127.0474181146902 37.48358540837123),37.48358540837123,127.0474181146902,63523,18741
5074,강남구,일원로 120,일원역6번출구앞 버스정류장(23-880),"정류소(버스,택시 등)",일반쓰레기,37.4852019134102,127.082672775781,POINT (963101.3744011086 1942987.5537027703),POINT (127.08263011582957 37.485392835359214),37.485392835359214,127.08263011582957,63541,18742
5075,강남구,일원로 120,일원역6번출구앞 버스정류장(23-880),"정류소(버스,택시 등)",재활용쓰레기,37.4852019134102,127.082672775781,POINT (963101.3744011086 1942987.5537027703),POINT (127.08263011582957 37.485392835359214),37.485392835359214,127.08263011582957,63541,18742
5076,강남구,개포로110길 50,(일원로)개포루체하임아파트앞 버스정류장(23-489),"정류소(버스,택시 등)",일반쓰레기,37.4895410084374,127.079624225204,POINT (962826.1480951328 1943497.304128428),POINT (127.07949128253097 37.48997640293601),37.48997640293601,127.07949128253097,63539,18744
5077,강남구,개포로110길 50,(일원로)개포루체하임아파트앞 버스정류장(23-489),"정류소(버스,택시 등)",재활용쓰레기,37.4895410084374,127.079624225204,POINT (962826.1480951328 1943497.304128428),POINT (127.07949128253097 37.48997640293601),37.48997640293601,127.07949128253097,63539,18744
5078,강남구,개포로110길 15,(일원로)대청역5번출구앞 버스정류장(23-728),"정류소(버스,택시 등)",일반쓰레기,37.4932437695434,127.079114775367,POINT (962800.6634728143 1943843.9935070074),POINT (127.07918547789563 37.49310023901154),37.49310023901154,127.07918547789563,63539,18746
5079,강남구,개포로110길 15,(일원로)대청역5번출구앞 버스정류장(23-728),"정류소(버스,택시 등)",재활용쓰레기,37.4932437695434,127.079114775367,POINT (962800.6634728143 1943843.9935070074),POINT (127.07918547789563 37.49310023901154),37.49310023901154,127.07918547789563,63539,18746
5080,강남구,일원로 115,일원역1번출구앞 버스정류장(23-546),"정류소(버스,택시 등)",일반쓰레기,37.4840224010593,127.084459720088,POINT (963320.759882553 1942846.0194649487),POINT (127.08511863646488 37.484125863218125),37.484125863218125,127.08511863646488,63542,18742
5081,강남구,일원로 115,일원역1번출구앞 버스정류장(23-546),"정류소(버스,택시 등)",재활용쓰레기,37.4840224010593,127.084459720088,POINT (963320.759882553 1942846.0194649487),POINT (127.08511863646488 37.484125863218125),37.484125863218125,127.08511863646488,63542,18742
5082,강남구,일원로 81,삼성의료원정문앞 버스정류장(23-386),"정류소(버스,택시 등)",일반쓰레기,37.49034450782,127.089590154403,POINT (963690.7819528942 1943526.3828619316),POINT (127.0892703087257 37.49027290998116),37.49027290998116,127.0892703087257,63544,18745
5083,강남구,일원로 81,삼성의료원정문앞 버스정류장(23-386),"정류소(버스,택시 등)",재활용쓰레기,37.49034450782,127.089590154403,POINT (963690.7819528942 1943526.3828619316),POINT (127.0892703087257 37.49027290998116),37.49027290998116,127.0892703087257,63544,18745
5084,강남구,일원로 21,영희초등학교앞 버스정류장(23-586),"정류소(버스,택시 등)",일반쓰레기,37.4923003980946,127.081132787699,POINT (963042.8143613102 1943780.3339281871),POINT (127.08192792181225 37.49253617298175),37.49253617298175,127.08192792181225,63540,18746
5085,강남구,일원로 21,영희초등학교앞 버스정류장(23-586),"정류소(버스,택시 등)",재활용쓰레기,37.4923003980946,127.081132787699,POINT (963042.8143613102 1943780.3339281871),POINT (127.08192792181225 37.49253617298175),37.49253617298175,127.08192792181225,63540,18746
5086,강남구,일원로 7,중동고등학교앞 버스정류장(23-911),"정류소(버스,택시 등)",일반쓰레기,37.4937134106081,127.080660058176,POINT (962918.6715895967 1943940.56735226),POINT (127.08051553405465 37.493975448559034),37.493975448559034,127.08051553405465,63540,18746
5087,강남구,일원로 7,중동고등학교앞 버스정류장(23-911),"정류소(버스,택시 등)",재활용쓰레기,37.4937134106081,127.080660058176,POINT (962918.6715895967 1943940.56735226),POINT (127.08051553405465 37.493975448559034),37.493975448559034,127.08051553405465,63540,18746
5088,강남구,수서동 735(광평로),수서역1번출구앞 버스정류장(23-404),"정류소(버스,택시 등)",일반쓰레기,37.4879288158482,127.099926290376,POINT (964595.8405000946 1943221.3401022735),POINT (127.09952277336885 37.4875585674231),37.4875585674231,127.09952277336885,63549,18743
